"LastUpdate","CONFIRMADOS","RECUPERADOS","FALLECIDOS","TASA DE LETALIDAD","PERSONAS TESTEADAS","AlmiranteBrownCases","AlmiranteBrownRecovered","AlmiranteBrownDeaths","AlmiranteBrownLethalityPct","AlmiranteBrownTests","AvellanedaCases","AvellanedaRecovered","AvellanedaDeaths","AvellanedaLethalityPct","AvellanedaTests","BerazateguiCases","BerazateguiRecovered","BerazateguiDeaths","BerazateguiLethalityPct","BerazateguiTests","BerissoCases","BerissoRecovered","BerissoDeaths","BerissoLethalityPct","BerissoTests","BrandsenCases","BrandsenRecovered","BrandsenDeaths","BrandsenLethalityPct","BrandsenTests","CampanaCases","CampanaRecovered","CampanaDeaths","CampanaLethalityPct","CampanaTests","CanuelasCases","CanuelasRecovered","CanuelasDeaths","CanuelasLethalityPct","CanuelasTests","EnsenadaCases","EnsenadaRecovered","EnsenadaDeaths","EnsenadaLethalityPct","EnsenadaTests","EscobarCases","EscobarRecovered","EscobarDeaths","EscobarLethalityPct","EscobarTests","EstebanEcheverriaCases","EstebanEcheverriaRecovered","EstebanEcheverriaDeaths","EstebanEcheverriaLethalityPct","EstebanEcheverriaTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzRecovered","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzLethalityPct","ExaltacionDeLaCruzTests","EzeizaCases","EzeizaRecovered","EzeizaDeaths","EzeizaLethalityPct","EzeizaTests","FlorencioVarelaCases","FlorencioVarelaRecovered","FlorencioVarelaDeaths","FlorencioVarelaLethalityPct","FlorencioVarelaTests","GeneralLasHerasCases","GeneralLasHerasRecovered","GeneralLasHerasDeaths","GeneralLasHerasLethalityPct","GeneralLasHerasTests","GeneralRodriguezCases","GeneralRodriguezRecovered","GeneralRodriguezDeaths","GeneralRodriguezLethalityPct","GeneralRodriguezTests","GeneralSanMartinCases","GeneralSanMartinRecovered","GeneralSanMartinDeaths","GeneralSanMartinLethalityPct","GeneralSanMartinTests","HurlinghamCases","HurlinghamRecovered","HurlinghamDeaths","HurlinghamLethalityPct","HurlinghamTests","ItuzaingoCases","ItuzaingoRecovered","ItuzaingoDeaths","ItuzaingoLethalityPct","ItuzaingoTests","JoseCPazCases","JoseCPazRecovered","JoseCPazDeaths","JoseCPazLethalityPct","JoseCPazTests","LaMatanzaCases","LaMatanzaRecovered","LaMatanzaDeaths","LaMatanzaLethalityPct","LaMatanzaTests","LanusCases","LanusRecovered","LanusDeaths","LanusLethalityPct","LanusTests","LaPlataCases","LaPlataRecovered","LaPlataDeaths","LaPlataLethalityPct","LaPlataTests","LomasDeZamoraCases","LomasDeZamoraRecovered","LomasDeZamoraDeaths","LomasDeZamoraLethalityPct","LomasDeZamoraTests","LujanCases","LujanRecovered","LujanDeaths","LujanLethalityPct","LujanTests","MarcosPazCases","MarcosPazRecovered","MarcosPazDeaths","MarcosPazLethalityPct","MarcosPazTests","MalvinasArgentinasCases","MalvinasArgentinasRecovered","MalvinasArgentinasDeaths","MalvinasArgentinasLethalityPct","MalvinasArgentinasTests","MorenoCases","MorenoRecovered","MorenoDeaths","MorenoLethalityPct","MorenoTests","MerloCases","MerloRecovered","MerloDeaths","MerloLethalityPct","MerloTests","MoronCases","MoronRecovered","MoronDeaths","MoronLethalityPct","MoronTests","PilarCases","PilarRecovered","PilarDeaths","PilarLethalityPct","PilarTests","PresidentePeronCases","PresidentePeronRecovered","PresidentePeronDeaths","PresidentePeronLethalityPct","PresidentePeronTests","QuilmesCases","QuilmesRecovered","QuilmesDeaths","QuilmesLethalityPct","QuilmesTests","SanFernandoCases","SanFernandoRecovered","SanFernandoDeaths","SanFernandoLethalityPct","SanFernandoTests","SanIsidroCases","SanIsidroRecovered","SanIsidroDeaths","SanIsidroLethalityPct","SanIsidroTests","SanMiguelCases","SanMiguelRecovered","SanMiguelDeaths","SanMiguelLethalityPct","SanMiguelTests","SanVicenteCases","SanVicenteRecovered","SanVicenteDeaths","SanVicenteLethalityPct","SanVicenteTests","TigreCases","TigreRecovered","TigreDeaths","TigreLethalityPct","TigreTests","TresDeFebreroCases","TresDeFebreroRecovered","TresDeFebreroDeaths","TresDeFebreroLethalityPct","TresDeFebreroTests","VicenteLopezCases","VicenteLopezRecovered","VicenteLopezDeaths","VicenteLopezLethalityPct","VicenteLopezTests","ZarateCases","ZarateRecovered","ZarateDeaths","ZarateLethalityPct","ZarateTests"
"02/08/2020 03:03:09 PM","120135","59723","1972","1.64","356557","5547","2033","75","1.35","15243","5606","2306","84","1.50","13185","3568","2065","56","1.57","8756","546","322","11","2.01","2422","94","41","2","2.13","436","376","241","11","2.93","1905","427","263","6","1.41","1391","290","187","3","1.03","1699","1610","977","46","2.86","5676","3040","1538","33","1.09","8343","126","82","5","3.97","752","1469","771","16","1.09","4954","4133","2193","57","1.38","10803","118","99","1","0.85","475","685","454","3","0.44","2355","5425","2594","125","2.30","14339","1607","1001","11","0.68","4495","1262","594","24","1.90","3878","1789","1051","44","2.46","6222","17168","8165","241","1.40","40777","6102","3429","119","1.95","15236","3638","1966","55","1.51","14873","6635","3046","141","2.13","17754","620","422","15","2.42","2814","554","245","8","1.44","1610","1876","799","59","3.14","6776","3655","1869","41","1.12","10835","4286","2302","43","1.00","12491","2764","1517","52","1.88","8319","1599","952","29","1.81","10371","685","384","6","0.88","1902","9040","4341","116","1.28","21140","1893","937","42","2.22","4824","3424","1674","65","1.90","9875","2370","1421","65","2.74","7989","461","294","10","2.17","1542","2917","1068","43","1.47","10284","4576","2194","82","1.79","11717","2066","879","43","2.08","6964","402","282","7","1.74","1973"
